UF,código do município,Município,descrição,data,Valor
SE,280030,Se-Aracaju,Desligamentos,2023-02-01,4364.0
SE,280030,Se-Aracaju,Saldos,2023-02-01,789.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-02-01,0.47
SE,280030,Se-Aracaju,Estoque,2023-03-01,177567.0
SE,280030,Se-Aracaju,Admissões,2023-03-01,5932.0
SE,280030,Se-Aracaju,Desligamentos,2023-03-01,5301.0
SE,280030,Se-Aracaju,Saldos,2023-03-01,631.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-03-01,0.37
SE,280030,Se-Aracaju,Estoque,2023-04-01,178437.0
SE,280030,Se-Aracaju,Admissões,2023-04-01,5134.0
SE,280030,Se-Aracaju,Desligamentos,2023-04-01,4264.0
SE,280030,Se-Aracaju,Saldos,2023-04-01,870.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-04-01,0.51
SE,280030,Se-Aracaju,Estoque,2023-05-01,179111.0
SE,280030,Se-Aracaju,Admissões,2023-05-01,5146.0
SE,280030,Se-Aracaju,Desligamentos,2023-05-01,4472.0
SE,280030,Se-Aracaju,Saldos,2023-05-01,674.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-05-01,0.4
SE,280030,Se-Aracaju,Estoque,2023-06-01,179202.0
SE,280030,Se-Aracaju,Admissões,2023-06-01,4761.0
SE,280030,Se-Aracaju,Desligamentos,2023-06-01,4670.0
SE,280030,Se-Aracaju,Saldos,2023-06-01,91.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-06-01,0.05
SE,280030,Se-Aracaju,Estoque,2023-07-01,179539.0
SE,280030,Se-Aracaju,Admissões,2023-07-01,5394.0
SE,280030,Se-Aracaju,Desligamentos,2023-07-01,5057.0
SE,280030,Se-Aracaju,Saldos,2023-07-01,337.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-07-01,0.2
SE,280030,Se-Aracaju,Estoque,2023-08-01,180274.0
SE,280030,Se-Aracaju,Admissões,2023-08-01,5923.0
SE,280030,Se-Aracaju,Desligamentos,2023-08-01,5188.0
SE,280030,Se-Aracaju,Saldos,2023-08-01,735.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-08-01,0.43
SE,280030,Se-Aracaju,Estoque,2023-09-01,181094.0
SE,280030,Se-Aracaju,Admissões,2023-09-01,5363.0
SE,280030,Se-Aracaju,Desligamentos,2023-09-01,4543.0
SE,280030,Se-Aracaju,Saldos,2023-09-01,820.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-09-01,0.48
SE,280030,Se-Aracaju,Estoque,2023-10-01,181696.0
SE,280030,Se-Aracaju,Admissões,2023-10-01,5223.0
SE,280030,Se-Aracaju,Desligamentos,2023-10-01,4621.0
SE,280030,Se-Aracaju,Saldos,2023-10-01,602.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-10-01,0.35
SE,280030,Se-Aracaju,Estoque,2023-11-01,182843.0
SE,280030,Se-Aracaju,Admissões,2023-11-01,5339.0
SE,280030,Se-Aracaju,Desligamentos,2023-11-01,4192.0
SE,280030,Se-Aracaju,Saldos,2023-11-01,1147.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-11-01,0.66
SE,280030,Se-Aracaju,Estoque,2023-12-01,182559.0
SE,280030,Se-Aracaju,Admissões,2023-12-01,4196.0
SE,280030,Se-Aracaju,Desligamentos,2023-12-01,4480.0
SE,280030,Se-Aracaju,Saldos,2023-12-01,-284.0
SE,280030,Se-Aracaju,Variação Relativa (%),2023-12-01,-0.16
SE,280030,Se-Aracaju,Estoque,2024-01-01,183495.0
SE,280030,Se-Aracaju,Admissões,2024-01-01,5929.0
SE,280030,Se-Aracaju,Desligamentos,2024-01-01,4993.0
SE,280030,Se-Aracaju,Saldos,2024-01-01,936.0
SE,280030,Se-Aracaju,Variação Relativa (%),2024-01-01,0.51
SE,280030,Se-Aracaju,Estoque,2024-02-01,185004.0
SE,280030,Se-Aracaju,Admissões,2024-02-01,6530.0
SE,280030,Se-Aracaju,Desligamentos,2024-02-01,5021.0
SE,280030,Se-Aracaju,Saldos,2024-02-01,1509.0
SE,280030,Se-Aracaju,Variação Relativa (%),2024-02-01,0.82
SE,280030,Se-Aracaju,Estoque,2024-03-01,185732.0
SE,280030,Se-Aracaju,Admissões,2024-03-01,6101.0
SE,280030,Se-Aracaju,Desligamentos,2024-03-01,5373.0
SE,280030,Se-Aracaju,Saldos,2024-03-01,728.0
SE,280030,Se-Aracaju,Variação Relativa (%),2024-03-01,0.39
BA,292740,Ba-Salvador,Estoque,2020-01-01,556541.0
BA,292740,Ba-Salvador,Admissões,2020-01-01,16347.0
BA,292740,Ba-Salvador,Desligamentos,2020-01-01,15393.0
BA,292740,Ba-Salvador,Saldos,2020-01-01,954.0
BA,292740,Ba-Salvador,Estoque,2020-02-01,556541.0
BA,292740,Ba-Salvador,Admissões,2020-02-01,15339.0
BA,292740,Ba-Salvador,Desligamentos,2020-02-01,14533.0
BA,292740,Ba-Salvador,Saldos,2020-02-01,806.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-02-01,0.16
BA,292740,Ba-Salvador,Estoque,2020-03-01,551308.0
BA,292740,Ba-Salvador,Admissões,2020-03-01,14654.0
BA,292740,Ba-Salvador,Desligamentos,2020-03-01,19887.0
BA,292740,Ba-Salvador,Saldos,2020-03-01,-5233.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-03-01,-0.94
BA,292740,Ba-Salvador,Estoque,2020-04-01,539435.0
BA,292740,Ba-Salvador,Admissões,2020-04-01,7198.0
BA,292740,Ba-Salvador,Desligamentos,2020-04-01,19071.0
BA,292740,Ba-Salvador,Saldos,2020-04-01,-11873.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-04-01,-2.14
BA,292740,Ba-Salvador,Estoque,2020-05-01,534677.0
BA,292740,Ba-Salvador,Admissões,2020-05-01,8663.0
BA,292740,Ba-Salvador,Desligamentos,2020-05-01,13421.0
BA,292740,Ba-Salvador,Saldos,2020-05-01,-4758.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-05-01,-0.88
BA,292740,Ba-Salvador,Estoque,2020-06-01,532263.0
BA,292740,Ba-Salvador,Admissões,2020-06-01,9005.0
BA,292740,Ba-Salvador,Desligamentos,2020-06-01,11419.0
BA,292740,Ba-Salvador,Saldos,2020-06-01,-2414.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-06-01,-0.46
BA,292740,Ba-Salvador,Estoque,2020-07-01,531970.0
BA,292740,Ba-Salvador,Admissões,2020-07-01,11007.0
BA,292740,Ba-Salvador,Desligamentos,2020-07-01,11300.0
BA,292740,Ba-Salvador,Saldos,2020-07-01,-293.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-07-01,-0.03
BA,292740,Ba-Salvador,Estoque,2020-08-01,533986.0
BA,292740,Ba-Salvador,Admissões,2020-08-01,13801.0
BA,292740,Ba-Salvador,Desligamentos,2020-08-01,11785.0
BA,292740,Ba-Salvador,Saldos,2020-08-01,2016.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-08-01,0.39
BA,292740,Ba-Salvador,Estoque,2020-09-01,538071.0
BA,292740,Ba-Salvador,Admissões,2020-09-01,15032.0
BA,292740,Ba-Salvador,Desligamentos,2020-09-01,10947.0
BA,292740,Ba-Salvador,Saldos,2020-09-01,4085.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-09-01,0.77
BA,292740,Ba-Salvador,Estoque,2020-10-01,542741.0
BA,292740,Ba-Salvador,Admissões,2020-10-01,17190.0
BA,292740,Ba-Salvador,Desligamentos,2020-10-01,12520.0
BA,292740,Ba-Salvador,Saldos,2020-10-01,4670.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-10-01,0.89
BA,292740,Ba-Salvador,Estoque,2020-11-01,549977.0
BA,292740,Ba-Salvador,Admissões,2020-11-01,18267.0
BA,292740,Ba-Salvador,Desligamentos,2020-11-01,11031.0
BA,292740,Ba-Salvador,Saldos,2020-11-01,7236.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-11-01,1.34
BA,292740,Ba-Salvador,Estoque,2020-12-01,550756.0
BA,292740,Ba-Salvador,Admissões,2020-12-01,16687.0
BA,292740,Ba-Salvador,Desligamentos,2020-12-01,15908.0
BA,292740,Ba-Salvador,Saldos,2020-12-01,779.0
BA,292740,Ba-Salvador,Variação Relativa (%),2020-12-01,0.13
BA,292740,Ba-Salvador,Estoque,2021-01-01,554768.0
BA,292740,Ba-Salvador,Admissões,2021-01-01,17532.0
BA,292740,Ba-Salvador,Desligamentos,2021-01-01,13520.0
BA,292740,Ba-Salvador,Saldos,2021-01-01,4012.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-01-01,0.73
BA,292740,Ba-Salvador,Estoque,2021-02-01,560403.0
BA,292740,Ba-Salvador,Admissões,2021-02-01,19690.0
BA,292740,Ba-Salvador,Desligamentos,2021-02-01,14055.0
BA,292740,Ba-Salvador,Saldos,2021-02-01,5635.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-02-01,1.04
BA,292740,Ba-Salvador,Estoque,2021-03-01,561724.0
BA,292740,Ba-Salvador,Admissões,2021-03-01,17605.0
BA,292740,Ba-Salvador,Desligamentos,2021-03-01,16284.0
BA,292740,Ba-Salvador,Saldos,2021-03-01,1321.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-03-01,0.24
BA,292740,Ba-Salvador,Estoque,2021-04-01,563258.0
BA,292740,Ba-Salvador,Admissões,2021-04-01,15956.0
BA,292740,Ba-Salvador,Desligamentos,2021-04-01,14422.0
BA,292740,Ba-Salvador,Saldos,2021-04-01,1534.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-04-01,0.28
BA,292740,Ba-Salvador,Estoque,2021-05-01,565563.0
BA,292740,Ba-Salvador,Admissões,2021-05-01,17592.0
BA,292740,Ba-Salvador,Desligamentos,2021-05-01,15287.0
BA,292740,Ba-Salvador,Saldos,2021-05-01,2305.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-05-01,0.41
BA,292740,Ba-Salvador,Estoque,2021-06-01,567778.0
BA,292740,Ba-Salvador,Admissões,2021-06-01,16214.0
BA,292740,Ba-Salvador,Desligamentos,2021-06-01,13999.0
BA,292740,Ba-Salvador,Saldos,2021-06-01,2215.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-06-01,0.4
BA,292740,Ba-Salvador,Estoque,2021-07-01,567912.0
BA,292740,Ba-Salvador,Admissões,2021-07-01,17243.0
BA,292740,Ba-Salvador,Desligamentos,2021-07-01,17109.0
BA,292740,Ba-Salvador,Saldos,2021-07-01,134.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-07-01,0.02
BA,292740,Ba-Salvador,Estoque,2021-08-01,572315.0
BA,292740,Ba-Salvador,Admissões,2021-08-01,19463.0
BA,292740,Ba-Salvador,Desligamentos,2021-08-01,15060.0
BA,292740,Ba-Salvador,Saldos,2021-08-01,4403.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-08-01,0.79
BA,292740,Ba-Salvador,Estoque,2021-09-01,573507.0
BA,292740,Ba-Salvador,Admissões,2021-09-01,18848.0
BA,292740,Ba-Salvador,Desligamentos,2021-09-01,17656.0
BA,292740,Ba-Salvador,Saldos,2021-09-01,1192.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-09-01,0.21
BA,292740,Ba-Salvador,Estoque,2021-10-01,576890.0
BA,292740,Ba-Salvador,Admissões,2021-10-01,20741.0
BA,292740,Ba-Salvador,Desligamentos,2021-10-01,17358.0
BA,292740,Ba-Salvador,Saldos,2021-10-01,3383.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-10-01,0.6
BA,292740,Ba-Salvador,Estoque,2021-11-01,583530.0
BA,292740,Ba-Salvador,Admissões,2021-11-01,21367.0
BA,292740,Ba-Salvador,Desligamentos,2021-11-01,14727.0
BA,292740,Ba-Salvador,Saldos,2021-11-01,6640.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-11-01,1.18
BA,292740,Ba-Salvador,Estoque,2021-12-01,584105.0
BA,292740,Ba-Salvador,Admissões,2021-12-01,19362.0
BA,292740,Ba-Salvador,Desligamentos,2021-12-01,18787.0
BA,292740,Ba-Salvador,Saldos,2021-12-01,575.0
BA,292740,Ba-Salvador,Variação Relativa (%),2021-12-01,0.09
BA,292740,Ba-Salvador,Estoque,2022-01-01,588774.0
BA,292740,Ba-Salvador,Admissões,2022-01-01,21659.0
BA,292740,Ba-Salvador,Desligamentos,2022-01-01,16990.0
BA,292740,Ba-Salvador,Saldos,2022-01-01,4669.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-01-01,0.82
BA,292740,Ba-Salvador,Estoque,2022-02-01,592515.0
BA,292740,Ba-Salvador,Admissões,2022-02-01,21909.0
BA,292740,Ba-Salvador,Desligamentos,2022-02-01,18168.0
BA,292740,Ba-Salvador,Saldos,2022-02-01,3741.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-02-01,0.65
BA,292740,Ba-Salvador,Estoque,2022-03-01,594909.0
BA,292740,Ba-Salvador,Admissões,2022-03-01,23336.0
BA,292740,Ba-Salvador,Desligamentos,2022-03-01,20942.0
BA,292740,Ba-Salvador,Saldos,2022-03-01,2394.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-03-01,0.41
BA,292740,Ba-Salvador,Estoque,2022-04-01,598354.0
BA,292740,Ba-Salvador,Admissões,2022-04-01,21409.0
BA,292740,Ba-Salvador,Desligamentos,2022-04-01,17964.0
BA,292740,Ba-Salvador,Saldos,2022-04-01,3445.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-04-01,0.59
BA,292740,Ba-Salvador,Estoque,2022-05-01,602688.0
BA,292740,Ba-Salvador,Admissões,2022-05-01,23516.0
BA,292740,Ba-Salvador,Desligamentos,2022-05-01,19182.0
BA,292740,Ba-Salvador,Saldos,2022-05-01,4334.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-05-01,0.74
BA,292740,Ba-Salvador,Estoque,2022-06-01,606524.0
BA,292740,Ba-Salvador,Admissões,2022-06-01,20682.0
BA,292740,Ba-Salvador,Desligamentos,2022-06-01,16846.0
BA,292740,Ba-Salvador,Saldos,2022-06-01,3836.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-06-01,0.65
BA,292740,Ba-Salvador,Estoque,2022-07-01,609243.0
BA,292740,Ba-Salvador,Admissões,2022-07-01,21687.0
BA,292740,Ba-Salvador,Desligamentos,2022-07-01,18968.0
BA,292740,Ba-Salvador,Saldos,2022-07-01,2719.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-07-01,0.46
BA,292740,Ba-Salvador,Estoque,2022-08-01,614704.0
BA,292740,Ba-Salvador,Admissões,2022-08-01,26239.0
BA,292740,Ba-Salvador,Desligamentos,2022-08-01,20778.0
BA,292740,Ba-Salvador,Saldos,2022-08-01,5461.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-08-01,0.91
BA,292740,Ba-Salvador,Estoque,2022-09-01,619603.0
BA,292740,Ba-Salvador,Admissões,2022-09-01,22778.0
BA,292740,Ba-Salvador,Desligamentos,2022-09-01,17879.0
BA,292740,Ba-Salvador,Saldos,2022-09-01,4899.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-09-01,0.81
BA,292740,Ba-Salvador,Estoque,2022-10-01,621118.0
BA,292740,Ba-Salvador,Admissões,2022-10-01,20345.0
BA,292740,Ba-Salvador,Desligamentos,2022-10-01,18830.0
BA,292740,Ba-Salvador,Saldos,2022-10-01,1515.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-10-01,0.27
BA,292740,Ba-Salvador,Estoque,2022-11-01,622853.0
BA,292740,Ba-Salvador,Admissões,2022-11-01,19100.0
BA,292740,Ba-Salvador,Desligamentos,2022-11-01,17365.0
BA,292740,Ba-Salvador,Saldos,2022-11-01,1735.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-11-01,0.29
BA,292740,Ba-Salvador,Estoque,2022-12-01,617738.0
BA,292740,Ba-Salvador,Admissões,2022-12-01,17020.0
BA,292740,Ba-Salvador,Desligamentos,2022-12-01,22135.0
BA,292740,Ba-Salvador,Saldos,2022-12-01,-5115.0
BA,292740,Ba-Salvador,Variação Relativa (%),2022-12-01,-0.84
BA,292740,Ba-Salvador,Estoque,2023-01-01,618518.0
BA,292740,Ba-Salvador,Admissões,2023-01-01,20873.0
BA,292740,Ba-Salvador,Desligamentos,2023-01-01,20093.0
BA,292740,Ba-Salvador,Saldos,2023-01-01,780.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-01-01,0.13
BA,292740,Ba-Salvador,Estoque,2023-02-01,619251.0
BA,292740,Ba-Salvador,Admissões,2023-02-01,18894.0
BA,292740,Ba-Salvador,Desligamentos,2023-02-01,18161.0
BA,292740,Ba-Salvador,Saldos,2023-02-01,733.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-02-01,0.12
BA,292740,Ba-Salvador,Estoque,2023-03-01,622014.0
BA,292740,Ba-Salvador,Admissões,2023-03-01,24046.0
BA,292740,Ba-Salvador,Desligamentos,2023-03-01,21283.0
BA,292740,Ba-Salvador,Saldos,2023-03-01,2763.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-03-01,0.46
BA,292740,Ba-Salvador,Estoque,2023-04-01,624184.0
BA,292740,Ba-Salvador,Admissões,2023-04-01,20324.0
BA,292740,Ba-Salvador,Desligamentos,2023-04-01,18154.0
BA,292740,Ba-Salvador,Saldos,2023-04-01,2170.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-04-01,0.36
BA,292740,Ba-Salvador,Estoque,2023-05-01,624900.0
BA,292740,Ba-Salvador,Admissões,2023-05-01,20891.0
BA,292740,Ba-Salvador,Desligamentos,2023-05-01,20175.0
BA,292740,Ba-Salvador,Saldos,2023-05-01,716.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-05-01,0.12
BA,292740,Ba-Salvador,Estoque,2023-06-01,626058.0
BA,292740,Ba-Salvador,Admissões,2023-06-01,19653.0
BA,292740,Ba-Salvador,Desligamentos,2023-06-01,18495.0
BA,292740,Ba-Salvador,Saldos,2023-06-01,1158.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-06-01,0.19
BA,292740,Ba-Salvador,Estoque,2023-07-01,627068.0
BA,292740,Ba-Salvador,Admissões,2023-07-01,20124.0
BA,292740,Ba-Salvador,Desligamentos,2023-07-01,19114.0
BA,292740,Ba-Salvador,Saldos,2023-07-01,1010.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-07-01,0.16
BA,292740,Ba-Salvador,Estoque,2023-08-01,630792.0
BA,292740,Ba-Salvador,Admissões,2023-08-01,23967.0
BA,292740,Ba-Salvador,Desligamentos,2023-08-01,20243.0
BA,292740,Ba-Salvador,Saldos,2023-08-01,3724.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-08-01,0.61
BA,292740,Ba-Salvador,Estoque,2023-09-01,632911.0
BA,292740,Ba-Salvador,Admissões,2023-09-01,20664.0
BA,292740,Ba-Salvador,Desligamentos,2023-09-01,18545.0
BA,292740,Ba-Salvador,Saldos,2023-09-01,2119.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-09-01,0.34
BA,292740,Ba-Salvador,Estoque,2023-10-01,635347.0
BA,292740,Ba-Salvador,Admissões,2023-10-01,21506.0
BA,292740,Ba-Salvador,Desligamentos,2023-10-01,19070.0
BA,292740,Ba-Salvador,Saldos,2023-10-01,2436.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-10-01,0.39
BA,292740,Ba-Salvador,Estoque,2023-11-01,639548.0
BA,292740,Ba-Salvador,Admissões,2023-11-01,20935.0
BA,292740,Ba-Salvador,Desligamentos,2023-11-01,16734.0
BA,292740,Ba-Salvador,Saldos,2023-11-01,4201.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-11-01,0.67
BA,292740,Ba-Salvador,Estoque,2023-12-01,635683.0
BA,292740,Ba-Salvador,Admissões,2023-12-01,18394.0
BA,292740,Ba-Salvador,Desligamentos,2023-12-01,22259.0
BA,292740,Ba-Salvador,Saldos,2023-12-01,-3865.0
BA,292740,Ba-Salvador,Variação Relativa (%),2023-12-01,-0.62
BA,292740,Ba-Salvador,Estoque,2024-01-01,638134.0
BA,292740,Ba-Salvador,Admissões,2024-01-01,23076.0
BA,292740,Ba-Salvador,Desligamentos,2024-01-01,20625.0
BA,292740,Ba-Salvador,Saldos,2024-01-01,2451.0
BA,292740,Ba-Salvador,Variação Relativa (%),2024-01-01,0.39
BA,292740,Ba-Salvador,Estoque,2024-02-01,642875.0
BA,292740,Ba-Salvador,Admissões,2024-02-01,24310.0
BA,292740,Ba-Salvador,Desligamentos,2024-02-01,19569.0
BA,292740,Ba-Salvador,Saldos,2024-02-01,4741.0
BA,292740,Ba-Salvador,Variação Relativa (%),2024-02-01,0.74
BA,292740,Ba-Salvador,Estoque,2024-03-01,646470.0
BA,292740,Ba-Salvador,Admissões,2024-03-01,26088.0
BA,292740,Ba-Salvador,Desligamentos,2024-03-01,22493.0
BA,292740,Ba-Salvador,Saldos,2024-03-01,3595.0
BA,292740,Ba-Salvador,Variação Relativa (%),2024-03-01,0.56
MG,310620,Mg-Belo Horizonte,Estoque,2020-01-01,868212.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-01-01,32043.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-01-01,32643.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-01-01,-600.0
MG,310620,Mg-Belo Horizonte,Estoque,2020-02-01,868212.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-02-01,35380.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-02-01,31347.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-02-01,4033.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-02-01,0.48
MG,310620,Mg-Belo Horizonte,Estoque,2020-03-01,861336.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-03-01,32085.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-03-01,38961.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-03-01,-6876.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-03-01,-0.83
MG,310620,Mg-Belo Horizonte,Estoque,2020-04-01,839596.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-04-01,13232.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-04-01,34972.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-04-01,-21740.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-04-01,-2.63
MG,310620,Mg-Belo Horizonte,Estoque,2020-05-01,829959.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-05-01,16035.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-05-01,25672.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-05-01,-9637.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-05-01,-1.17
MG,310620,Mg-Belo Horizonte,Estoque,2020-06-01,827865.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-06-01,21844.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-06-01,23938.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-06-01,-2094.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-06-01,-0.27
MG,310620,Mg-Belo Horizonte,Estoque,2020-07-01,829742.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-07-01,26060.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-07-01,24183.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-07-01,1877.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-07-01,0.19
MG,310620,Mg-Belo Horizonte,Estoque,2020-08-01,834254.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-08-01,29408.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-08-01,24896.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-08-01,4512.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-08-01,0.52
MG,310620,Mg-Belo Horizonte,Estoque,2020-09-01,841193.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-09-01,33925.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-09-01,26986.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-09-01,6939.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-09-01,0.81
MG,310620,Mg-Belo Horizonte,Estoque,2020-10-01,850573.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-10-01,37179.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-10-01,27799.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-10-01,9380.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-10-01,1.14
MG,310620,Mg-Belo Horizonte,Estoque,2020-11-01,859178.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-11-01,36349.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-11-01,27744.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-11-01,8605.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-11-01,1.01
MG,310620,Mg-Belo Horizonte,Estoque,2020-12-01,860406.0
MG,310620,Mg-Belo Horizonte,Admissões,2020-12-01,30700.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2020-12-01,29472.0
MG,310620,Mg-Belo Horizonte,Saldos,2020-12-01,1228.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2020-12-01,0.17
MG,310620,Mg-Belo Horizonte,Estoque,2021-01-01,861445.0
MG,310620,Mg-Belo Horizonte,Admissões,2021-01-01,31607.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2021-01-01,30568.0
MG,310620,Mg-Belo Horizonte,Saldos,2021-01-01,1039.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2021-01-01,0.13
MG,310620,Mg-Belo Horizonte,Estoque,2021-02-01,869144.0
MG,310620,Mg-Belo Horizonte,Admissões,2021-02-01,37235.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2021-02-01,29536.0
MG,310620,Mg-Belo Horizonte,Saldos,2021-02-01,7699.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2021-02-01,0.92
MG,310620,Mg-Belo Horizonte,Estoque,2021-03-01,875825.0
MG,310620,Mg-Belo Horizonte,Admissões,2021-03-01,38742.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2021-03-01,32061.0
MG,310620,Mg-Belo Horizonte,Saldos,2021-03-01,6681.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2021-03-01,0.8
MG,310620,Mg-Belo Horizonte,Estoque,2021-04-01,878917.0
MG,310620,Mg-Belo Horizonte,Admissões,2021-04-01,32896.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2021-04-01,29804.0
MG,310620,Mg-Belo Horizonte,Saldos,2021-04-01,3092.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2021-04-01,0.37
MG,310620,Mg-Belo Horizonte,Estoque,2021-05-01,885693.0
MG,310620,Mg-Belo Horizonte,Admissões,2021-05-01,37414.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2021-05-01,30638.0
MG,310620,Mg-Belo Horizonte,Saldos,2021-05-01,6776.0
MG,310620,Mg-Belo Horizonte,Variação Relativa (%),2021-05-01,0.8
MG,310620,Mg-Belo Horizonte,Estoque,2021-06-01,892391.0
MG,310620,Mg-Belo Horizonte,Admissões,2021-06-01,37878.0
MG,310620,Mg-Belo Horizonte,Desligamentos,2021-06-01,31180.0
MG,310620,Mg-Belo Horizonte,Saldos,2021-06-01,6698.0
