CHAVE FINAL;Ano;Natureza da Receita;Fonte;Receita Local;Categ. Econ. Rec;DIC RCL
202016909911;2020;16909911;134;9480;1;Receita de Serviços
202016909911;2020;16909911;134;9481;1;Receita de Serviços
202016909911;2020;16909911;134;9482;1;Receita de Serviços
202016909911;2020;16909911;134;9483;1;Receita de Serviços
202016909911;2020;16909911;134;9484;1;Receita de Serviços
202016909911;2020;16909911;134;9485;1;Receita de Serviços
202016909911;2020;16909911;134;9490;1;Receita de Serviços
202011220111;2020;11220111;135;2112;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2113;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2114;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220111;2020;11220111;135;2115;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2116;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2117;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220111;2020;11220111;135;2141;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220111;2020;11220111;135;2142;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2143;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2144;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220111;2020;11220111;135;2145;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2146;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220113;2020;11220113;135;2147;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220111;2020;11220111;135;2149;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220112;2020;11220112;135;4538;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220112;2020;11220112;135;4539;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220114;2020;11220114;135;4540;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220112;2020;11220112;135;5538;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220112;2020;11220112;135;5539;1;Outros Impostos, Taxas e Contribuições de Melhoria
202011220114;2020;11220114;135;5540;1;Outros Impostos, Taxas e Contribuições de Melhoria
202017189911;2020;17189911;149;6247;1;Outras Transferências Correntes
202017189911;2020;17189911;150;6255;1;Outras Transferências Correntes
202017189911;2020;17189911;151;6253;1;Outras Transferências Correntes
202019909911;2020;19909911;190;6018;1;Outras Receitas Correntes
202019909911;2020;19909911;190;6019;1;Outras Receitas Correntes
202019100111;2020;19100111;241;4912;1;Outras Receitas Correntes
202013210011;2020;13210011;241;6005;1;Rendimentos de Aplicação Financeira
202013100211;2020;13100211;241;6011;1;Outras Receitas Patrimoniais
202013100211;2020;13100211;241;6012;1;Outras Receitas Patrimoniais
202013100211;2020;13100211;241;6016;1;Outras Receitas Patrimoniais
202013210011;2020;13210011;241;6107;1;Rendimentos de Aplicação Financeira
202013210011;2020;13210011;241;6129;1;Rendimentos de Aplicação Financeira
202013210011;2020;13210011;241;6145;1;Rendimentos de Aplicação Financeira
202016100211;2020;16100211;241;6196;1;Receita de Serviços
202016100411;2020;16100411;241;6218;1;Receita de Serviços
202016100111;2020;16100111;241;6227;1;Receita de Serviços
202016909911;2020;16909911;241;6303;1;Receita de Serviços
202016909911;2020;16909911;241;6306;1;Receita de Serviços
202017400011;2020;17400011;241;6365;1;Outras Transferências Correntes
202016100211;2020;16100211;241;6521;1;Receita de Serviços
202016909911;2020;16909911;241;6540;1;Receita de Serviços
202016909911;2020;16909911;241;6542;1;Receita de Serviços
202019100911;2020;19100911;241;6600;1;Outras Receitas Correntes
202019100911;2020;19100911;241;6608;1;Outras Receitas Correntes
202019229911;2020;19229911;241;6616;1;Outras Receitas Correntes
202019229911;2020;19229911;241;6619;1;Outras Receitas Correntes
202019229911;2020;19229911;241;6657;1;Outras Receitas Correntes
202019229911;2020;19229911;241;6658;1;Outras Receitas Correntes
